symbol,company,name,role,source_url
4016,Middle East Pharmaceutical Industries Co. (Avalon Pharma),Saudi National Bank (SNB),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1701277
2284,Modern Mills Co. (Modern Mills for Food Products Co.),HSBC Saudi Arabia,financial_advisor,https://www.zawya.com/en/press-release/companies-news/modern-mills-company-announcement-of-completion-of-offering-period-for-individual-investors-and-final-allotment-of-shares-gt745i4w
2284,Modern Mills Co. (Modern Mills for Food Products Co.),HSBC Saudi Arabia,lead_manager,https://www.argaam.com/en/article/articledetail/id/1710114
2284,Modern Mills Co. (Modern Mills for Food Products Co.),HSBC Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1710114
2284,Modern Mills Co. (Modern Mills for Food Products Co.),HSBC Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1710114
2284,Modern Mills Co. (Modern Mills for Food Products Co.),Emirates NBD Capital KSA,bookrunner,https://www.zawya.com/en/press-release/companies-news/modern-mills-company-announcement-of-completion-of-offering-period-for-individual-investors-and-final-allotment-of-shares-gt745i4w
2284,Modern Mills Co. (Modern Mills for Food Products Co.),Emirates NBD Capital KSA,underwriter,https://www.zawya.com/en/press-release/companies-news/modern-mills-company-announcement-of-completion-of-offering-period-for-individual-investors-and-final-allotment-of-shares-gt745i4w
2284,Modern Mills Co. (Modern Mills for Food Products Co.),Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1710114
2284,Modern Mills Co. (Modern Mills for Food Products Co.),Saudi National Bank (SNB),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1710114
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),HSBC Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1730953
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),HSBC Saudi Arabia,lead_manager,https://www.argaam.com/en/article/articledetail/id/1730953
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),HSBC Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1730953
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),EFG Hermes KSA,bookrunner,https://www.argaam.com/en/article/articledetail/id/1729490
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),ANB Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1729490
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),Saudi Awwal Bank (SAB),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1729490
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),Alinma Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1729490
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),Arab National Bank (ANB),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1729490
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),Saudi National Bank (SNB),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1729490
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1729490
4017,Dr. Soliman Abdel Kader Fakeeh Hospital Co. (Fakeeh Care Group),Bank AlJazira,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1729490
2084,Miahona Co.,Saudi Fransi Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1730940
2084,Miahona Co.,Saudi Fransi Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1721695
2084,Miahona Co.,Saudi Fransi Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1730940
2084,Miahona Co.,Saudi Fransi Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1730940
2084,Miahona Co.,EFG Hermes KSA,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1721695
2084,Miahona Co.,EFG Hermes KSA,bookrunner,https://efgholding.com/en/media/news/EFGHermesxMiahonaIPO
2084,Miahona Co.,EFG Hermes KSA,underwriter,https://efgholding.com/en/media/news/EFGHermesxMiahonaIPO
2084,Miahona Co.,Banque Saudi Fransi,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1729492
2084,Miahona Co.,Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1729492
1834,Saudi Manpower Solutions Co. (SMASCO),SNB Capital Company,financial_advisor,https://ipo.smasco.com/wp-content/uploads/2024/05/SMASCO-Final-Allotment-Announcement-for-IPO_EN_V3.pdf
1834,Saudi Manpower Solutions Co. (SMASCO),SNB Capital Company,lead_manager,https://ipo.smasco.com/wp-content/uploads/2024/05/SMASCO-Final-Allotment-Announcement-for-IPO_EN_V3.pdf
1834,Saudi Manpower Solutions Co. (SMASCO),SNB Capital Company,bookrunner,https://ipo.smasco.com/wp-content/uploads/2024/05/SMASCO-Final-Allotment-Announcement-for-IPO_EN_V3.pdf
1834,Saudi Manpower Solutions Co. (SMASCO),SNB Capital Company,underwriter,https://ipo.smasco.com/wp-content/uploads/2024/05/SMASCO-Final-Allotment-Announcement-for-IPO_EN_V3.pdf
1834,Saudi Manpower Solutions Co. (SMASCO),Saudi National Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1730624
1834,Saudi Manpower Solutions Co. (SMASCO),Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1730624
1834,Saudi Manpower Solutions Co. (SMASCO),SNB Capital Company,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1730624
8313,Rasan Information Technology Co.,Saudi Fransi Capital,financial_advisor,https://www.zawya.com/en/press-release/companies-news/rasan-announces-its-ipo-offer-price-range-and-commencement-of-the-institutional-book-building-yex9jjan
8313,Rasan Information Technology Co.,Saudi Fransi Capital,lead_manager,https://www.zawya.com/en/press-release/companies-news/rasan-announces-its-ipo-offer-price-range-and-commencement-of-the-institutional-book-building-yex9jjan
8313,Rasan Information Technology Co.,Saudi Fransi Capital,bookrunner,https://www.zawya.com/en/press-release/companies-news/rasan-announces-its-ipo-offer-price-range-and-commencement-of-the-institutional-book-building-yex9jjan
8313,Rasan Information Technology Co.,Saudi Fransi Capital,underwriter,https://www.zawya.com/en/press-release/companies-news/rasan-announces-its-ipo-offer-price-range-and-commencement-of-the-institutional-book-building-yex9jjan
8313,Rasan Information Technology Co.,Morgan Stanley Saudi Arabia,financial_advisor,https://www.zawya.com/en/press-release/companies-news/rasan-announces-its-ipo-offer-price-range-and-commencement-of-the-institutional-book-building-yex9jjan
8313,Rasan Information Technology Co.,Morgan Stanley Saudi Arabia,bookrunner,https://www.zawya.com/en/press-release/companies-news/rasan-announces-its-ipo-offer-price-range-and-commencement-of-the-institutional-book-building-yex9jjan
8313,Rasan Information Technology Co.,Morgan Stanley Saudi Arabia,underwriter,https://www.zawya.com/en/press-release/companies-news/rasan-announces-its-ipo-offer-price-range-and-commencement-of-the-institutional-book-building-yex9jjan
8313,Rasan Information Technology Co.,Banque Saudi Fransi,receiving_agent,https://www.zawya.com/en/press-release/companies-news/rasan-announces-its-ipo-offer-price-range-and-commencement-of-the-institutional-book-building-yex9jjan
8313,Rasan Information Technology Co.,Al Rajhi Bank,receiving_agent,https://www.zawya.com/en/press-release/companies-news/rasan-announces-its-ipo-offer-price-range-and-commencement-of-the-institutional-book-building-yex9jjan
4143,Al Taiseer Group Talco Industrial Co.,Alinma Investment,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1730830
4143,Al Taiseer Group Talco Industrial Co.,Alinma Investment,lead_manager,https://www.argaam.com/en/article/articledetail/id/1730830
4143,Al Taiseer Group Talco Industrial Co.,Alinma Investment,bookrunner,https://www.argaam.com/en/article/articledetail/id/1731090
4143,Al Taiseer Group Talco Industrial Co.,Alinma Investment,underwriter,https://www.argaam.com/en/article/articledetail/id/1731090
4143,Al Taiseer Group Talco Industrial Co.,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1731090
4143,Al Taiseer Group Talco Industrial Co.,Alinma Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1731090
4143,Al Taiseer Group Talco Industrial Co.,Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1731090
4165,Almajed Oud Co.,Saudi Fransi Capital,financial_advisor,https://www.sahmcapital.com/news/content/ipo-monitor-al-majed-oud-ipo-soars-retail-subscription-surpasses-820-in-one-day-2024-09-18
4165,Almajed Oud Co.,Saudi Fransi Capital,lead_manager,https://www.sahmcapital.com/news/content/ipo-monitor-al-majed-oud-ipo-soars-retail-subscription-surpasses-820-in-one-day-2024-09-18
4165,Almajed Oud Co.,Saudi Fransi Capital,bookrunner,https://www.sahmcapital.com/news/content/ipo-monitor-al-majed-oud-ipo-soars-retail-subscription-surpasses-820-in-one-day-2024-09-18
4165,Almajed Oud Co.,Saudi Fransi Capital,underwriter,https://www.sahmcapital.com/news/content/ipo-monitor-al-majed-oud-ipo-soars-retail-subscription-surpasses-820-in-one-day-2024-09-18
4165,Almajed Oud Co.,Banque Saudi Fransi,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1754660
4165,Almajed Oud Co.,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1754660
2285,Arabian Mills for Food Products Co.,HSBC Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1755344
2285,Arabian Mills for Food Products Co.,HSBC Saudi Arabia,lead_manager,https://www.argaam.com/en/article/articledetail/id/1755344
2285,Arabian Mills for Food Products Co.,HSBC Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1755344
2285,Arabian Mills for Food Products Co.,HSBC Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1755344
2285,Arabian Mills for Food Products Co.,Al Rajhi Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1755344
2285,Arabian Mills for Food Products Co.,Saudi British Bank (SAB),receiving_agent,https://www.argaam.com/en/article/articledetail/id/1755344
2285,Arabian Mills for Food Products Co.,Banque Saudi Fransi,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1755344
2286,Fourth Milling Co.,Riyad Capital,financial_advisor,https://www.riyadcapital.com/fourth-milling-prospectus
2286,Fourth Milling Co.,Riyad Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1758190
2286,Fourth Milling Co.,Riyad Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1758190
2286,Fourth Milling Co.,Riyad Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1758190
2286,Fourth Milling Co.,Riyad Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1758190
2286,Fourth Milling Co.,Arab National Bank,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1758190
1835,Tamkeen Human Resources Co.,Saudi Fransi Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1759556
1835,Tamkeen Human Resources Co.,Saudi Fransi Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1759556
1835,Tamkeen Human Resources Co.,Saudi Fransi Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1759556
1835,Tamkeen Human Resources Co.,Saudi Fransi Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1759556
1835,Tamkeen Human Resources Co.,BSF Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,Al Rajhi Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,SNB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,Riyad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,Albilad Investment,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,AlJazira Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,Alistithmar Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,Derayah Financial,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,Alinma Investment,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,ANB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,Yaqeen Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,Alkhabeer Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,SAB Invest,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
1835,Tamkeen Human Resources Co.,Sahm Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1766450
4083,United International Holding Co.,HSBC Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1771722
4083,United International Holding Co.,HSBC Saudi Arabia,lead_manager,https://www.argaam.com/en/article/articledetail/id/1771722
4083,United International Holding Co.,HSBC Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,HSBC Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1771722
4083,United International Holding Co.,EFG Hermes Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Saudi Fransi Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Al Rajhi Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,SNB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Riyad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Albilad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,AlJazira Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Alistithmar Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Derayah Financial,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Alinma Investment,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,ANB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Yaqeen Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Alkhabeer Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,SAB Invest,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4083,United International Holding Co.,Sahm Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1770370
4018,Almoosa Health Co.,Saudi Fransi Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Saudi Fransi Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Saudi Fransi Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Saudi Fransi Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,EFG Hermes Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,EFG Hermes Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,SNB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,SAB Invest,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Al Rajhi Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Alinma Investment,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Riyad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,AlJazira Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Alistithmar Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Albilad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,ANB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Derayah Financial,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Yaqeen Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Alkhabeer Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4018,Almoosa Health Co.,Sahm Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1772370
4193,Nice One Beauty Digital Marketing Co.,SNB Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1779326
4193,Nice One Beauty Digital Marketing Co.,SNB Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1779326
4193,Nice One Beauty Digital Marketing Co.,EFG Hermes Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1779326
4193,Nice One Beauty Digital Marketing Co.,EFG Hermes Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1779326
4193,Nice One Beauty Digital Marketing Co.,SNB Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1779326
4193,Nice One Beauty Digital Marketing Co.,EFG Hermes Saudi Arabia,underwriter,https://www.argaam.com/en/article/articledetail/id/1779326
4193,Nice One Beauty Digital Marketing Co.,SNB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Alawwal Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Al Rajhi Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Saudi Fransi Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Alinma Investment,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Riyad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,AlJazira Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Alistithmar Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Albilad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,ANB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Derayah Financial,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Yaqeen Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Alkhabeer Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4193,Nice One Beauty Digital Marketing Co.,Sahm Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1778011
4084,Derayah Financial Co.,HSBC Saudi Arabia,financial_advisor,https://ipo.derayah.com/assets/files/Derayah%20Financial-%20Retail%20and%20Final%20Allocation%20Announcement%20-%20English.pdf
4084,Derayah Financial Co.,HSBC Saudi Arabia,bookrunner,https://ipo.derayah.com/assets/files/Derayah%20Financial-%20Retail%20and%20Final%20Allocation%20Announcement%20-%20English.pdf
4084,Derayah Financial Co.,HSBC Saudi Arabia,lead_manager,https://ipo.derayah.com/assets/files/Derayah%20Financial-%20Retail%20and%20Final%20Allocation%20Announcement%20-%20English.pdf
4084,Derayah Financial Co.,HSBC Saudi Arabia,underwriter,https://ipo.derayah.com/assets/files/Derayah%20Financial-%20Retail%20and%20Final%20Allocation%20Announcement%20-%20English.pdf
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),SNB Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),SNB Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Derayah Financial,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Alinma Investment,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Al Rajhi Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),SNB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Riyad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Albilad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),ANB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Alistithmar Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),AlJazira Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),GIB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Alkhabeer Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),SAB Invest,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Sahm Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Saudi Fransi Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
2287,Arabian Company for Agricultural and Industrial Investment (Entaj),Yaqeen Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1793232
4325,Umm Al Qura for Development and Construction Co.,Albilad Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1797189
4325,Umm Al Qura for Development and Construction Co.,Albilad Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1797189
4325,Umm Al Qura for Development and Construction Co.,GIB Capital,financial_advisor,https://gibcapital.com/newsroom/announcement-of-the-final-offer-price-for-the-initial-public-offering-of-umm-alqura-for-development-and-construction-company/
4325,Umm Al Qura for Development and Construction Co.,GIB Capital,bookrunner,https://gibcapital.com/newsroom/announcement-of-the-final-offer-price-for-the-initial-public-offering-of-umm-alqura-for-development-and-construction-company/
4325,Umm Al Qura for Development and Construction Co.,GIB Capital,underwriter,https://gibcapital.com/newsroom/announcement-of-the-final-offer-price-for-the-initial-public-offering-of-umm-alqura-for-development-and-construction-company/
4325,Umm Al Qura for Development and Construction Co.,Al Rajhi Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1797189
4325,Umm Al Qura for Development and Construction Co.,Al Rajhi Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1797189
4325,Umm Al Qura for Development and Construction Co.,Alinma Investment,bookrunner,https://www.argaam.com/en/article/articledetail/id/1797189
4325,Umm Al Qura for Development and Construction Co.,Alinma Investment,underwriter,https://www.argaam.com/en/article/articledetail/id/1797189
1323,United Carton Industries Co.,Al Rajhi Capital,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1814699
1323,United Carton Industries Co.,Al Rajhi Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1814699
1323,United Carton Industries Co.,Al Rajhi Capital,underwriter,https://www.argaam.com/en/article/articledetail/id/1814699
1323,United Carton Industries Co.,Al Rajhi Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1814699
1323,United Carton Industries Co.,Derayah Financial,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,Al Rajhi Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,SNB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,Riyad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,Albilad Investment,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,AlJazira Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,Alistithmar Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,Alinma Investment,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,Yaqeen Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,Alkhabeer Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,SAB Invest,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,Sahm Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,GIB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
1323,United Carton Industries Co.,BSF Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1812561
4264,Flynas Co.,BSF Capital,lead_manager,https://www.argaam.com/en/article/articledetail/id/1817340
4264,Flynas Co.,Morgan Stanley Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1810533
4264,Flynas Co.,Goldman Sachs Saudi Arabia,financial_advisor,https://www.argaam.com/en/article/articledetail/id/1810533
4264,Flynas Co.,Al Rajhi Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1810533
4264,Flynas Co.,Citigroup Saudi Arabia,bookrunner,https://www.argaam.com/en/article/articledetail/id/1810533
4264,Flynas Co.,Emirates NBD Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1810533
4264,Flynas Co.,ANB Capital,bookrunner,https://www.argaam.com/en/article/articledetail/id/1810533
4264,Flynas Co.,Derayah Financial,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1817340
4264,Flynas Co.,Alinma Investment,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1817340
4264,Flynas Co.,SNB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1817340
4264,Flynas Co.,Riyad Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1817340
4264,Flynas Co.,Alistithmar Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1817340
4264,Flynas Co.,AlJazira Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1817340
4264,Flynas Co.,GIB Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1817340
4264,Flynas Co.,Alkhabeer Capital,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1817340
4264,Flynas Co.,SAB Invest,receiving_agent,https://www.argaam.com/en/article/articledetail/id/1817340
